pff_PLAYERNAME,Season,TotalBoxPM,TotalPassBoxPM,TotalRunBoxPM,PassPM,PassBoxPM,RunPM,RunBoxPM,PlayerID,Position,PlayerName,team,position,TotalEPAR,PassEPAR,RunEPAR,plays
Dez Bryant,2015,4.22204808,0.21267424,4.00937384,0.0249405649429117,6.8384e-4,0.02678258248083959,0.02948069,35463,WR,Dez Bryant,DAL,WR,2.8826805332957566,1.837783074365869,1.0448974589298878,441
Brice Butler,2017,4.22061066,-0.14550852,4.36611918,-0.00678745983585914,-9.2094e-4,0.03539561742670891,0.04280509,40157,WR,Brice Butler,DAL,WR,12.982732045340633,13.160059889632915,-0.17732784429228265,316
Donte Moncrief,2017,4.1424993699999995,-1.24519343,5.3876928,-0.00306191959880493,-0.00308981,0.05282326936349762,0.02565568,41319,WR,Donte Moncrief,IND,WR,4.297041289127305,5.412598850411477,-1.115557561284172,615
Victor Cruz,2016,4.1065504499999985,-10.79487126,14.90142171,-0.00614989282598375,-0.02067983,0.0715445824198586,0.05192133,35773,WR,Victor Cruz,NYG,WR,0.618044264773605,2.2825560483909104,-1.6645117836173047,847
Kadarius Toney,2022,4.09429749,0.95438757,3.13990992,0.03131394630156241,0.00891951,0.03252942727889529,0.04983984,53449,WR,Kadarius Toney,NYG,WR,8.765784133840516,8.253893636331224,0.5118904975092914,173
Allen Hurns,2016,4.03352782,-4.26431264,8.29784046,0.00156768043537593,-0.00943432,0.04900959764951713,0.04559253,41659,WR,Allen Hurns,JAX,WR,-7.152630570074572,-7.120449756006607,-0.03218081406796397,688
Parris Campbell,2019,4.01858892,-3.26576196,7.28435088,-0.03299138036527731,-0.02633679,0.03275777564739842,0.10117154,47842,WR,Parris Campbell,IND,WR,-2.8841783641643746,-1.0260725523450152,-1.858105811819359,221
James Washington,2020,3.98624868,-5.2590685200000005,9.2453172,-0.03559211435618171,-0.01519962,0.03392467547221624,0.05503165,46129,WR,James Washington,PIT,WR,15.235442285710404,12.414231109601957,2.8212111761084473,508
Sammy Watkins,2016,3.96352285,-0.70911955,4.6726424,-0.00894634931164971,-0.00301753,0.01506517393745635,0.0320044,41230,WR,Sammy Watkins,BUF,WR,10.299704851700687,8.476902278185326,1.8228025735153623,386
Rondale Moore,2021,3.947985089999999,6.24137472,-2.29338963,-0.00435727507391946,0.02167144,0.06424574579077079,-0.01560129,53478,WR,Rondale Moore,ARZ,WR,21.539246062747587,19.910959661682657,1.62828640106493,485
Taywan Taylor,2017,3.92082828,2.52086208,1.3999662,0.01633851149274925,0.01312949,0.04952052803702427,0.0225801,44884,WR,Taywan Taylor,TEN,WR,-0.20599944821774982,1.0201620915364902,-1.2261615397542402,381
Kadarius Toney,2021,3.82190244,-0.42030651,4.24220895,0.01072594958447328,-0.00197327,0.02782754952307244,0.05237295,53449,WR,Kadarius Toney,NYG,WR,11.82848594589426,10.935692539132047,-1.0075845931369038,295
Ray-Ray McCloud III,2021,3.8208755200000017,-9.58860912,13.40948464,-0.03738379922786553,-0.02550162,0.05496090728197223,0.07796212,46256,WR,Ray-Ray McCloud III,PIT,WR,-0.6131630266920273,-0.7474430906606855,0.1342800639686586,624
Corey Davis,2021,3.78950686,-3.0205589999999995,6.81006586,0.00462927123206272,-0.01006853,0.05411149835561563,0.04570514,44817,WR,Corey Davis,NYJ,WR,3.0506582820043935,2.812077737474566,0.23858054452982755,466
Freddie Swain,2021,3.77887788,-10.638888,14.41776588,-0.03594631081812814,-0.0272792,0.0625466176573193,0.07356003,52622,WR,Freddie Swain,SEA,WR,-4.998194525888251,-4.288019076789223,-0.7101754490990271,613
Keke Coutee,2018,3.75272687,1.99211909,1.76060778,-0.01309648830162293,0.00869921,0.05839287568282522,0.01872987,46172,WR,Keke Coutee,HST,WR,12.363640317131285,11.612317243700314,0.7513230734309697,323
Marcus Johnson,2021,3.5874118399999997,-2.75490832,6.34232016,-0.03534608819694455,-0.02727632,0.03714698714338593,0.06406384,44003,WR,Marcus Johnson,TEN,WR,3.347800746225137,3.2709506902930836,0.07685005593205343,220
Kendall Wright,2015,3.56164401,-3.0047973,6.56644131,-0.00741127656958064,-0.01036137,0.02663281143006615,0.05426811,38550,WR,Kendall Wright,TEN,WR,10.825056625539712,10.09145549416656,0.7336011313731535,453
Cyril Grayson,2021,3.4372910599999997,-0.76619082,4.20348188,-0.03571871064591793,-0.01035393,0.03843643780611451,0.08083619,44767,WR,Cyril Grayson,TB,WR,7.63072348976428,7.842580280684105,-0.21185679091982537,165
Michael Gallup,2021,3.43320572,-3.402112,6.83531772,0.00380022321258163,-0.00972032,0.05802152900524406,0.04649876,46150,WR,Michael Gallup,DAL,WR,14.044107453534574,14.37371771720615,-0.3296102636715758,523
Alex Erickson,2019,3.4237512599999995,-11.6817744,15.10552566,-0.046572111463074,-0.0286318,0.05755164921274106,0.07477983,43663,WR,Alex Erickson,CIN,WR,5.859573545911045,2.9617428670934145,1.7179907114203623,662
Devin Duvernay,2020,3.3722872199999996,-5.84219484,9.21448206,-0.02477158903877515,-0.02863821,0.03229965050012921,0.06102306,52500,WR,Devin Duvernay,BLT,WR,4.048099493725612,1.7439249227180142,2.3041745710075974,350
Keelan Cole,2017,3.3679083000000003,-3.5702439,6.9381522,0.01080802006832525,-0.00668585,0.02273261153851284,0.02351916,45555,WR,Keelan Cole,JAX,WR,17.046725353513377,16.799868922902437,0.24685643061093462,899
Nico Collins,2022,3.3559027400000003,-2.3647931,5.72069584,-0.00216538784227403,-0.00775342,0.01924059576575124,0.04206394,53518,WR,Nico Collins,HST,WR,14.506390948103789,14.31665669624888,0.1897342518549089,493
Jermaine Kearse,2016,3.31649206,-9.2918637,12.60835576,9.480590778497514e-4,-0.01474899,0.07099921161145549,0.04408516,39141,WR,Jermaine Kearse,SEA,WR,-18.84622222913357,-18.65911451736581,-0.1871077117677594,978
Demaryius Thomas,2019,3.29527424,-2.2332958,5.52857004,0.00288072560198178,-0.00720418,0.02320453350324199,0.03760932,35461,WR,Demaryius Thomas,NYJ,WR,8.748849895231807,8.956319386854926,-0.2074694916231189,477
Kendall Wright,2017,3.19592615,-4.6365954,7.83252155,0.00177144252925124,-0.01065884,0.0724606081870234,0.05401739,38550,WR,Kendall Wright,CHI,WR,18.73660438515954,19.755329687713136,-1.0187253025535938,634
Brandon Powell,2022,3.1424062,-1.24725601,4.38966221,-0.00435727507391946,-0.00872207,0.05253873865407575,0.03204133,46830,WR,Brandon Powell,LA,WR,5.376249371658324,4.211951695165959,1.164297676492366,287
Anthony Schwartz,2021,3.1422772199999995,-3.84871812,6.99099534,-0.03228104394476472,-0.02277348,0.04828136222436289,0.05548409,53520,WR,Anthony Schwartz,CLV,WR,-4.653464939564525,-3.858355079697208,-0.7951098598673167,313
Jermaine Kearse,2018,3.11923236,-8.811576,11.93080836,-0.01194915920881698,-0.02202894,0.07628151298015914,0.05374238,39141,WR,Jermaine Kearse,NYJ,WR,-1.1281045672618122,-3.2499660813510487,2.121861514089237,651
Malcolm Mitchell,2016,3.077090599999999,-4.50838784,7.585478439999999,-0.02148094894441369,-0.01107712,0.06793515020577591,0.03312436,43401,WR,Malcolm Mitchell,NE,WR,16.461452692066025,16.025805493818964,0.43564719824705955,641
Jalen Reagor,2020,3.054612400000001,-6.831197799999999,9.8858102,-0.03387151897538833,-0.0212149,0.04160045288733562,0.05203058,52429,WR,Jalen Reagor,PHI,WR,3.03369029547915,2.93284482350953,0.10084547196962025,501
Jamison Crowder,2018,2.9943044399999996,-4.0079508,7.002255239999999,0.00945269719098297,-0.01382052,0.05067793982432361,0.05074098,42448,WR,Jamison Crowder,WAS,WR,0.6999276264938181,2.4887390565089818,-1.7888114300151634,421
Kenny Golladay,2021,2.9893189,-4.97585392,7.965172819999999,0.01192705479044083,-0.01108208,0.07157516429620053,0.03653749,44908,WR,Kenny Golladay,NYG,WR,0.3249948508351692,2.789077066823648,-2.46408221598848,654
DeVante Parker,2018,2.9787496000000004,-4.1681690399999995,7.14691864,0.00920894782668358,-0.01708266,0.06358665688313997,0.04279592,42357,WR,DeVante Parker,MIA,WR,1.4629945235996409,1.5146800597649077,-0.051685536165267276,419
Percy Harvin,2015,2.96993475,-1.9675733,4.93750805,-0.02270643023419141,-0.01277645,0.02617199360668466,0.05808833,34473,WR,Percy Harvin,BUF,WR,7.378189156412011,6.215486510422416,1.1627026459895953,237
Kenny Stills,2015,2.9626064000000003,-2.7992785,5.7618849,0.0083601887878325,-0.00650995,0.04062895811511329,0.03471015,40092,WR,Kenny Stills,MIA,WR,-5.617953842385018,-6.66391625063094,1.0459624082459233,621
Sammy Watkins,2021,2.9297275500000004,-1.59119975,4.5209273,-4.6548680464277145e-4,-0.00554425,0.01533044531313881,0.02659369,41230,WR,Sammy Watkins,BLT,WR,-8.871192659636002,-10.352116035457074,1.4809233758210745,450
Tavarres King,2017,2.9223427599999994,-8.81230712,11.73464988,-0.03110043774655908,-0.03363476,0.03881445413711367,0.08957748,40109,WR,Tavarres King,NYG,WR,-1.369797872776719,-0.8907989791692251,-0.47899889360749365,397
Jordan Matthews,2017,2.868765589999999,-7.37349408,10.24225967,-0.0205087488962073,-0.02261808,0.08165914037017462,0.05658707,41271,WR,Jordan Matthews,BUF,WR,-6.286355545378439,-4.75758512635777,-1.5287704190206692,510
Kelvin Benjamin,2018,2.8306739000000007,-4.8592638599999995,7.68993776,-0.02484699105466657,-0.01376562,0.03242587088092529,0.04179314,41254,WR,Kelvin Benjamin,BUF,WR,-3.5773609754830473,-2.2026634486178147,-1.3746975268652322,588
Andy Isabella,2019,2.80402188,-0.33864204,3.14266392,0.0213223645722605,-0.00332002,0.03907959059196625,0.05819748,47845,WR,Andy Isabella,ARZ,WR,5.656048156300882,6.095519734680028,-0.4394715783791467,219
Russell Gage,2019,2.77511758,-6.51281852,9.2879361,0.00344327233748933,-0.01616084,0.02691881751650237,0.0836751,46263,WR,Russell Gage,ATL,WR,9.397154882595977,10.121159322004157,-0.7240044394081808,559
Danny Amendola,2020,2.75762903,-2.29638112,5.05401015,0.00584726536131858,-0.00652381,0.05332271936198092,0.04813343,33566,WR,Danny Amendola,DET,WR,18.092190826145757,17.530617206330042,0.5615736198157133,448
Jarius Wright,2015,2.703297730000001,-7.66641722,10.36971495,-0.03632411729910044,-0.02330218,-0.0069171859987123404,0.07569135,38648,WR,Jarius Wright,MIN,WR,5.428715310036446,4.527797254752948,0.9009180552834981,515
Willie Snead IV,2020,2.696209369999999,-5.85890907,8.55511844,-0.01168541761288365,-0.01641151,0.07490270772914469,0.03122306,41500,WR,Willie Snead IV,BLT,WR,13.178421431360174,9.356758197241152,3.821663234119022,617
Josh Huff,2016,2.6911038300000003,-1.7566695,4.44777333,0.01178724455634634,-0.01951855,0.07284859099686533,0.05776329,41315,WR,Josh Huff,PHI,WR,5.425263661383232,3.6166675840134204,1.524785511496993,224
Torrey Smith,2016,2.6897296799999992,-8.8752268,11.56495648,-0.03645023511577556,-0.02335586,0.06409785255605636,0.04347728,37133,WR,Torrey Smith,SF,WR,-19.095473621617007,-20.70771490994921,1.6122412883322061,689
Allen Robinson II,2022,2.6619667400000004,-5.13068214,7.792648880000001,-0.00463503815143688,-0.01375518,0.04111917247569333,0.04145026,41290,WR,Allen Robinson II,LA,WR,-3.7939414513030787,-4.146839794990364,0.35289834368728595,558
D.J. Chark Jr.,2022,2.6603454299999987,-5.47820442,8.138549849999999,0.00701508738005297,-0.01560742,0.03497816429643296,0.04447295,46130,WR,D.J. Chark Jr.,DET,WR,7.364861224320649,8.037241727474651,-0.6723805031540033,569
Ashton Dulin,2021,2.64996378,-2.0496977700000003,4.69966155,0.00458146199095264,-0.01588913,0.04753647536431432,0.02385615,48118,WR,Ashton Dulin,IND,WR,7.069719186698783,6.325093437642635,0.7446257490561475,349
Adam Humphries,2016,2.5460505199999997,-4.31976924,6.86581976,0.00468770975682686,-0.00905612,0.06368291932085718,0.04136036,43010,WR,Adam Humphries,TB,WR,14.67467100403563,15.115373810446505,-0.44070280641087317,694
Deonte Harty,2020,2.50757476,1.4507359,1.05683886,0.01171649412508582,0.01021645,0.01926586646557473,0.01957109,48415,WR,Deonte Harty,NO,WR,13.808720954563215,12.690415182724873,1.1183057718383418,194
Brandon Marshall,2018,2.4937070999999995,-2.6111745,5.1048816,-0.04600136370430288,-0.0244035,0.03297144833483029,0.0607724,30933,WR,Brandon Marshall,SEA,WR,-4.396104664736009,-4.265110894534185,-0.13099377020182376,225
